id	Chromosome	Start	End	strand
876	chr8	56855000	56855200	0
877	chr12	193200	193800	0
878	chr8	10535000	10535800	0
879	chr12	53346000	53346600	0
880	chr9	4848800	4849200	0
881	chr1	161458000	161459400	0
882	chr3	122190000	122190800	0
883	chr10	130367800	130368200	0
884	chr12	111234600	111235200	0
885	chr16	30533400	30534000	0
886	chr5	169209000	169209400	0
887	chr17	3562800	3563400	0
888	chr12	54682200	54683800	0
889	chr17	75468400	75469400	0
890	chr16	85751200	85752400	0
891	chr17	79361800	79363000	0
892	chr19	55836400	55837000	0
893	chr1	1841800	1842800	0
894	chr6	43969800	43970000	0
895	chr17	80061600	80062400	0
896	chr9	7056400	7057000	0
897	chr19	49575200	49575600	0
898	chr9	43000	43400	0
899	chr16	29767200	29768000	0
900	chr8	142409200	142410600	0
901	chr17	234800	235000	0
902	chr12	45731400	45733000	0
903	chr9	95400	95600	0
904	chr17	79274000	79274400	0
905	chr11	59961200	59962400	0
906	chr10	130371000	130372000	0
907	chr17	32256200	32257000	0
908	chr19	18518800	18519400	0
909	chr21	45225200	45226000	0
910	chr20	32561200	32561600	0
911	chr1	62193800	62194800	0
912	chr1	112204800	112205000	0
913	chr7	2676600	2677000	0
914	chr19	4871200	4872400	0
915	chr19	50679600	50679800	0
916	chr20	3065400	3066000	0
917	chr1	27690200	27691200	0
918	chr1	44402200	44402600	0
919	chr1	153955400	153955600	0
920	chr2	26685200	26686000	0
921	chr2	33242400	33243400	0
922	chr2	47213600	47214200	0
923	chr2	228367600	228368000	0
924	chr3	11681800	11682600	0
925	chr3	88083600	88084600	0
926	chr4	4326800	4328200	0
927	chr4	8310200	8311000	0
928	chr5	78839200	78839400	0
929	chr5	108764400	108764600	0
930	chr5	132585600	132585800	0
931	chr5	173170200	173172800	0
932	chr6	5103400	5104200	0
933	chr6	17713600	17716000	0
934	chr6	28512200	28512400	0
935	chr7	148640000	148640400	0
936	chr9	33239000	33239200	0
937	chr10	51524600	51525400	0
938	chr10	93373400	93373800	0
939	chr11	57211800	57212200	0
940	chr11	64426600	64427800	0
941	chr11	75231600	75232200	0
942	chr11	114103000	114103800	0
943	chr11	122626000	122626600	0
944	chr12	57373400	57373800	0
945	chr12	96628000	96628200	0
946	chr12	122057600	122058600	0
947	chr14	22987400	22989200	0
948	chr14	23889200	23889600	0
949	chr15	27901800	27902200	0
950	chr15	63575400	63575800	0
951	chr15	63771600	63772000	0
952	chr16	1346200	1346800	0
953	chr16	31445600	31446000	0
954	chr16	81514400	81517400	0
955	chr17	32261400	32262000	0
956	chr17	37479200	37479600	0
957	chr17	47528800	47529400	0
958	chr17	73068600	73069000	0
959	chr18	3026600	3028200	0
960	chr18	12616400	12616600	0
961	chr18	46069200	46070200	0
962	chr19	6112000	6112200	0
963	chr19	18379400	18379600	0
964	chr19	45821000	45821200	0
965	chr19	46807000	46807400	0
966	chr19	51109600	51110000	0
967	chr19	54523800	54524000	0
968	chr20	25188200	25189000	0
969	chr20	39764400	39765000	0
970	chr20	61372400	61372600	0
971	chr22	39826000	39826400	0
972	chr20	51798200	51798800	0
973	chr14	77607200	77607800	0
974	chr1	154461200	154462600	0
975	chr5	177846800	177847400	0
976	chr17	48617400	48617800	0
977	chr17	74273400	74273800	0
978	chr19	16283800	16284200	0
979	chr3	196728600	196729200	0
980	chr6	658200	658600	0
981	chr6	41974200	41975600	0
982	chr7	104911000	104912000	0
983	chr6	33464600	33465000	0
984	chr12	6655000	6655800	0
985	chr1	1527200	1527400	0
986	chr3	194841200	194842200	0
987	chr8	130065400	130065800	0
988	chr17	75365800	75366200	0
989	chr19	19626000	19626200	0
990	chr19	55974400	55977200	0
991	chr22	42809600	42810600	0
992	chr19	39693800	39695000	0
993	chr19	50351000	50353600	0
994	chr1	11901000	11903200	0
995	chr1	25009800	25010000	0
996	chr1	31625600	31626000	0
997	chr1	120409400	120409800	0
998	chr1	154283200	154284000	0
999	chr1	233733800	233734800	0
1000	chr1	247279200	247279400	0
1001	chr2	10678000	10678400	0
1002	chr2	47618800	47619200	0
1003	chr2	54806600	54807600	0
1004	chr2	105677600	105678600	0
1005	chr2	240736000	240736400	0
1006	chr3	33940800	33941000	0
1007	chr3	48080000	48080600	0
1008	chr3	49918000	49918800	0
1009	chr3	151939200	151939800	0
1010	chr4	2074400	2075200	0
1011	chr5	139785200	139785600	0
1012	chr6	782400	782600	0
1013	chr6	27712600	27713400	0
1014	chr6	29521000	29521200	0
1015	chr6	97696400	97696800	0
1016	chr6	161939200	161939600	0
1017	chr7	898200	898400	0
1018	chr7	74057200	74058600	0
1019	chr7	95869200	95870400	0
1020	chr9	100724600	100727600	0
1021	chr10	5379200	5379800	0
1022	chr10	120500000	120500600	0
1023	chr11	1962800	1964400	0
1024	chr11	69807800	69808200	0
1025	chr11	120215600	120216800	0
1026	chr12	1711800	1712200	0
1027	chr12	47559600	47560200	0
1028	chr12	120911400	120912800	0
1029	chr14	74408400	74409000	0
1030	chr15	29212400	29213200	0
1031	chr15	96758200	96758400	0
1032	chr16	331400	331600	0
1033	chr16	18927400	18930000	0
1034	chr16	31016800	31017200	0
1035	chr17	55689800	55690400	0
1036	chr19	2818800	2819200	0
1037	chr19	7472800	7474000	0
1038	chr19	50252200	50252400	0
1039	chr20	48669200	48670200	0
1040	chr20	62382400	62382800	0
1041	chr22	40398800	40399800	0
1042	chr17	17832400	17834000	0
1043	chr12	125481200	125483000	0
1044	chr8	27208000	27209000	0
1045	chr12	671000	671800	0
1046	chr19	40916000	40918000	0
1047	chr2	28567600	28568400	0
1048	chr3	128117200	128120000	0
1049	chr14	104353800	104355000	0
1050	chr20	48886600	48888000	0
1051	chr1	6325000	6325600	0
1052	chr9	5851400	5851800	0
1053	chr9	132361800	132362400	0
1054	chr11	74405000	74405600	0
1055	chr19	16426400	16427400	0
1056	chr12	123579600	123580600	0
1057	chr9	126069400	126069800	0
1058	chr19	3343800	3344400	0
1059	chr22	41003200	41003400	0
1060	chr4	1033200	1034000	0
1061	chr17	73545200	73545600	0
1062	chr19	51132200	51133200	0
1063	chr17	48569800	48570800	0
1064	chr3	129343200	129345000	0
1065	chr3	194880600	194880800	0
1066	chr17	73569000	73569600	0
1067	chr17	38479800	38481400	0
1068	chr6	41956000	41956600	0
1069	chr19	47780000	47780600	0
1070	chr8	141737400	141737800	0
1071	chr2	102397000	102397600	0
1072	chr2	231712600	231713000	0
1073	chr17	73507600	73507800	0
1074	chr2	10547800	10549400	0
1075	chr19	16263000	16263800	0
1076	chr1	47702800	47705400	0
1077	chr11	220600	221200	0
1078	chr17	8311600	8312200	0
1079	chr7	100085200	100087400	0
1080	chr2	29062200	29062800	0
1081	chr6	44177800	44178200	0
1082	chr8	22069400	22070000	0
1083	chr10	74016800	74017400	0
1084	chr12	13034400	13035000	0
1085	chr16	68544000	68544600	0
1086	chr4	4032800	4035400	0
1087	chr2	234246400	234247200	0
1088	chr16	2194000	2194800	0
1089	chr2	11411800	11412200	0
1090	chr6	27650600	27651000	0
