id	Chromosome	Start	End	symbol	entrezID	mean.mean.CMP	mean.mean.MPP	Difference	mean.mean.diff	mean.mean.quot.log2	comb.p.val	comb.p.adj.fdr	combinedRank	num.sites	mean.num.na.CMP	mean.num.na.MPP	mean.mean.covg.CMP	mean.mean.covg.MPP	mean.nsamples.covg.thres5.CMP	mean.nsamples.covg.thres5.MPP
ENSG00000106344	chr7	127983463	127985462	RBM28	55131	1	0.5	0.5	0.5	0.985786141	1.29E-18	1.61E-16	1976	2	0	1.5	2.333333333	0.666666667	0	0
ENSG00000166860	chr12	57399731	57401730	ZBTB39	9880	1	0.5	0.5	1	6.658211483	9.42E-18	7.76E-16	282	2	2	2	0.833333333	0.333333333	0	0
ENSG00000259832	chr1	47433047	47435046	CYP4A26P	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	2	1	2.5	1.833333333	0.333333333	0.5	0
ENSG00000173110	chr1	161492536	161494535	HSPA6	3310	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000234116	chr1	243170271	243172270	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000233370	chr2	110940131	110942130	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000213962	chr2	178862998	178864997	API5P2	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	2	1.5	2.5	0.666666667	0.333333333	0	0
ENSG00000229915	chr2	239335871	239337870	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	2.333333333	0.666666667	1	0
ENSG00000214021	chr3	9848270	9850269	TTLL3	26140	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000181788	chr3	150480765	150482764	SIAH2	6478	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	2.333333333	0.666666667	1	0
ENSG00000233822	chr6	27804823	27806822	HIST1H2BN	8341	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000127989	chr7	91509535	91511534	MTERF	7978	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000242687	chr7	98609288	98611287	NA	101927550	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000236408	chr7	154656694	154658693	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	2	1.5	2.5	0.833333333	0.333333333	0	0
ENSG00000131773	chr8	136468200	136470199	KHDRBS3	10656	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000221400	chr10	43912389	43914388	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000237242	chr10	111292913	111294912	BTF3P15	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000182334	chr11	7847020	7849019	OR5P3	120066	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.666666667	0.666666667	0	0
ENSG00000156738	chr11	60221725	60223724	MS4A1	931	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	2	0.666666667	1	0
ENSG00000078124	chr11	76570411	76572410	ACER3	55331	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000271386	chr13	78858473	78860472	SRGNP1	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000211865	chr14	22987447	22989446	TRAJ24	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.333333333	0.666666667	0	0
ENSG00000211866	chr14	22987894	22989893	TRAJ23	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.333333333	0.666666667	0	0
ENSG00000186648	chr14	24519706	24521705	LRRC16B	90668	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.333333333	0.666666667	0	0
ENSG00000259761	chr15	87583785	87585784	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	0.666666667	0.666666667	0	0
ENSG00000260835	chr16	6622268	6624267	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.666666667	0.666666667	0	0
ENSG00000261743	chr16	63401248	63403247	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.666666667	0.666666667	0	0
ENSG00000233002	chr17	15652007	15654006	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000267227	chr17	15652130	15654129	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000268148	chr19	23472151	23474150	VN1R91P	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.333333333	0.666666667	0	0
ENSG00000267748	chr19	38778291	38780290	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000124467	chr19	43359344	43361343	PSG8	440533	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1.333333333	0.666666667	0	0
ENSG00000171487	chr19	56509592	56511591	NLRP5	126206	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	2	0.666666667	0	0
ENSG00000215454	chr21	45992106	45994105	KRTAP10-4	386672	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000225544	chr22	22239513	22241512	NA	NA	1	0.5	0.5	0.5	0.985786141	1.96E-17	1.42E-15	1976	1	1	2	1	0.666666667	0	0
ENSG00000159214	chr1	44455531	44457530	CCDC24	149473	1	0.5	0.5	0.5	3.329105741	1.22E-11	6.62E-10	565	2	1	1	0.833333333	0.666666667	0	0
ENSG00000272691	chr1	86043926	86045925	NA	NA	1	0.5	0.5	0.5	3.329105741	2.13E-10	1.07E-08	565	2	0.5	1.5	1.5	0.833333333	0	0
ENSG00000230482	chr2	198126335	198128334	ATP5G2P3	NA	1	0.5	0.5	0.5	3.329105741	2.13E-10	1.07E-08	565	2	0.5	1.5	1.833333333	0.666666667	0	0
ENSG00000233313	chr10	77035905	77037904	HMGA1P5	NA	1	0.5	0.5	0.5	3.329105741	2.13E-10	1.07E-08	565	2	0.5	1.5	1.166666667	0.5	0	0
ENSG00000139726	chr12	123235821	123237820	DENR	8562	1	0.5	0.5	0.5	3.329105741	2.13E-10	1.07E-08	565	2	0.5	1.5	1.333333333	0.5	0	0
ENSG00000271180	chr14	55707299	55709298	NA	NA	1	0.5	0.5	0.5	3.329105741	2.13E-10	1.07E-08	565	2	0.5	1.5	1.666666667	0.5	0	0
ENSG00000184761	chr2	131306957	131308956	NA	NA	1	0.5	0.5	0.5	3.329105741	2.74E-10	1.31E-08	576	2	1.5	1.5	0.666666667	0.5	0	0
ENSG00000249486	chr5	8157402	8159401	NA	NA	1	0.5	0.5	0.5	3.329105741	2.74E-10	1.31E-08	576	2	1	2	1.166666667	0.333333333	0	0
ENSG00000246820	chr11	8189214	8191213	NA	NA	1	0.5	0.5	0.5	3.329105741	2.74E-10	1.31E-08	576	2	1	2	1	0.333333333	0	0
ENSG00000204381	chr11	111409505	111411504	LAYN	143903	1	0.5	0.5	0.5	3.329105741	2.74E-10	1.31E-08	576	3	0.666666667	2.333333333	1.777777778	0.222222222	0	0
ENSG00000082641	chr17	46124191	46126190	NFE2L1	4779	1	0.5	0.5	0.5	3.329105741	2.74E-10	1.31E-08	576	2	1	2	1.166666667	0.5	0	0
ENSG00000227068	chr9	128328358	128330357	NA	NA	1	0.5	0.5	0.5	3.329105741	3.15E-10	1.48E-08	592	2	0.5	2	1.5	0.666666667	0	0
ENSG00000166405	chr11	8190103	8192102	RIC3	79608	1	0.5	0.5	0.5	3.329105741	3.15E-10	1.48E-08	592	2	1.5	1	1	0.666666667	0	0
ENSG00000233214	chr19	35915055	35917054	NA	NA	1	0.5	0.5	0.5	3.329105741	3.15E-10	1.48E-08	592	2	0.5	2	1.166666667	0.5	0	0
ENSG00000265812	chr2	71242654	71244653	NA	NA	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	1.5	2	1.166666667	0.333333333	0	0
ENSG00000230406	chr2	222455661	222457660	NA	NA	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	1.5	2	0.5	0.333333333	0	0
ENSG00000202198	chr6	52858918	52860917	RN7SK	125050	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	1	1.5	2.666666667	0.666666667	1	0
ENSG00000153989	chr6	117995165	117997164	NUS1	116150	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	3	1.333333333	2	1.111111111	0.444444444	0	0
ENSG00000272219	chr7	101601896	101603895	NA	NA	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	0.5	1	2.333333333	1.666666667	0	0
ENSG00000260870	chr15	57618146	57620145	NA	NA	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	3	1	1.666666667	1.666666667	0.444444444	0	0
ENSG00000166825	chr15	90358134	90360133	ANPEP	290	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	0.5	1	2	1.5	0	0.5
ENSG00000179889	chr16	15066948	15068947	PDXDC1	23042	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	0.5	1	1.666666667	1	0	0
ENSG00000198106	chr16	29261329	29263328	SNX29P2	440352	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	1.5	2	0.5	0.333333333	0	0
ENSG00000267144	chr19	44528915	44530914	NA	NA	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	0.5	1	1.666666667	1	0	0
ENSG00000159885	chr19	44527994	44529993	ZNF222	7673	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	0.5	1	1.666666667	1	0	0
ENSG00000267022	chr19	44528006	44530005	NA	7766	1	0.5	0.5	0.5	3.329105741	3.85E-10	1.66E-08	630	2	0.5	1	1.666666667	1	0	0
ENSG00000142871	chr1	86044944	86046943	CYR61	3491	1	0.5	0.5	0.5	2.547999208	1.41E-07	5.17E-06	873	3	0.333333333	1.333333333	1.666666667	0.777777778	0	0
ENSG00000168778	chr12	124154160	124156159	TCTN2	79867	1	0.5	0.5	0.5	2.547999208	2.13E-07	7.59E-06	873	3	0.333333333	1	2.444444444	1.222222222	0.333333333	0.333333333
ENSG00000251078	chr5	75048805	75050804	SLC25A5P9	NA	0.916666667	0.416666667	0.5	0.5	3.329105741	1.21E-18	1.53E-16	565	2	0.5	1.5	2.5	1	0.5	0
ENSG00000010292	chr12	6601022	6603021	NCAPD2	9918	0.983333333	0.5	0.483333333	0.466666667	3.279847871	6.93E-19	1.01E-16	1123	4	0.25	2	2	0.333333333	0.25	0
ENSG00000179431	chr11	35638235	35640234	FJX1	24147	1	0.520833333	0.479166667	0.479166667	2.0786155	6.45E-20	1.15E-17	1113	4	0	1.5	2.25	0.833333333	0	0
ENSG00000153820	chr2	229045862	229047861	SPHKAP	80309	0.972222222	0.5	0.472222222	0.462962963	2.491952344	1.50E-25	2.92E-23	1127	4	0	2	2.333333333	0.5	0	0
ENSG00000224356	chr13	101231872	101233871	NA	NA	0.833333333	0.375	0.458333333	0.458333333	3.245328693	3.53E-19	5.65E-17	1137	2	1.5	0.5	1.166666667	1.666666667	0	0
ENSG00000080511	chr19	10122425	10124424	RDH8	50700	0.958333333	0.5	0.458333333	0.458333333	3.266989286	1.75E-11	9.40E-10	1133	2	1	1.5	1.666666667	0.833333333	0	0
ENSG00000253939	chr8	39852268	39854267	NA	NA	0.45	0	0.45	0.45	5.523561956	0.000255498	0.006495152	1140	1	1	1	2.333333333	1	1	0
ENSG00000260066	chr5	1723764	1725763	NA	NA	0.670634921	0.226190476	0.444444444	0.444444444	2.970963848	6.56E-07	2.09E-05	1169	7	0.142857143	0.857142857	2.571428571	1.380952381	0.285714286	0.142857143
ENSG00000180228	chr2	179315740	179317739	PRKRA	8575	1	0.555555556	0.444444444	0.444444444	0.836614638	0.00139798	0.033376617	2642	1	2	0	0.333333333	2.333333333	0	0
ENSG00000265298	chr17	62745038	62747037	NA	NA	0.944444444	0.5	0.444444444	0.444444444	3.245035445	4.52E-28	9.25E-26	1169	2	0	0.5	2.666666667	1.5	0	0
ENSG00000216895	chr7	155437400	155439399	NA	100506302	0.944444444	0.5	0.444444444	0.5	0.985786141	1.96E-17	1.42E-15	1976	2	0.5	2.5	2	0.333333333	0.5	0
ENSG00000268677	chr19	50193331	50195330	NA	NA	1	0.555555556	0.444444444	0.444444444	0.849803449	3.53E-13	2.12E-11	2622	3	0.666666667	0.666666667	1.333333333	1.555555556	0	0
ENSG00000238385	chr7	96097235	96099234	NA	NA	0.944444444	0.5	0.444444444	0.444444444	3.245035445	2.58E-10	1.25E-08	1169	2	0.5	1.5	1.5	0.5	0	0
ENSG00000264675	chr7	101934869	101936868	MIR4285	100422858	1	0.555555556	0.444444444	0.444444444	2.412016516	1.60E-07	5.84E-06	1162	3	0.333333333	1	2.555555556	1	0.333333333	0
ENSG00000177628	chr1	155213991	155215990	GBA	2629	1	0.555555556	0.444444444	0.444444444	2.412016516	2.70E-07	9.28E-06	1162	3	1.333333333	1.333333333	1	0.555555556	0	0
ENSG00000005448	chr2	74647305	74649304	WDR54	84058	0.827380952	0.385185185	0.442195767	0.384656085	2.405714875	2.15E-07	7.66E-06	1308	4	0.75	1.25	2.583333333	1.416666667	0.75	0.25
ENSG00000242636	chr19	7814070	7816069	RPL21P129	NA	0.5	0.0625	0.4375	0.4375	1.45166199	1.83E-10	9.39E-09	1510	2	0.5	1.5	2.166666667	1.166666667	0.5	0
ENSG00000122026	chr13	27823946	27825945	RPL21	6144;26771;619499	0.75	0.333333333	0.416666667	0.416666667	3.786217067	3.63E-08	1.36E-06	1203	3	1	1.666666667	1.333333333	0.888888889	0	0
ENSG00000238079	chr6	108693632	108695631	NA	NA	0.916666667	0.5	0.416666667	0.416666667	3.199015537	8.12E-19	1.16E-16	1203	2	0	1.5	1.5	0.5	0	0
ENSG00000109674	chr4	178229490	178231489	NEIL3	55247	1	0.583333333	0.416666667	0.416666667	0.781812104	3.32E-10	1.53E-08	2754	2	0.5	1	2.5	1	0.5	0
ENSG00000224671	chr1	203121529	203123528	NA	NA	1	0.583333333	0.416666667	0.416666667	0.767440553	2.23E-05	0.000625036	2794	1	0	1	1.666666667	1.666666667	0	0
ENSG00000112624	chr6	42748265	42750264	GLTSCR1L	23506	1	0.583333333	0.416666667	0.416666667	0.767440553	2.23E-05	0.000625036	2794	1	0	1	1.666666667	1.666666667	0	0
ENSG00000185940	chr11	1649533	1651532	KRTAP5-5	439915	0.831746032	0.416666667	0.415079365	0.415079365	0.978918577	4.26E-10	1.80E-08	2411	2	0.5	1	2.833333333	1	1	0
ENSG00000250296	chr5	17527278	17529277	NA	NA	1	0.597222222	0.402777778	0.402777778	0.800834325	0.001963125	0.046274598	2729	2	0.5	0.5	1	1.666666667	0	0
ENSG00000221020	chr17	40549527	40551526	NA	NA	1	0.6	0.4	0.4	0.727474145	3.30E-32	8.26E-30	2876	1	0	2	1.333333333	1.666666667	0	1
