UniqueID	Chromosome	Start	End	Strand
887	chr22	33255921	33257920	1
888	chr20	37375585	37377584	1
889	chr20	54965927	54967926	1
890	chr2	24297896	24299895	1
891	chr2	62115440	62117439	1
892	chr2	179440330	179442329	1
893	chr2	209118471	209120470	1
894	chr2	128823874	128825873	1
895	chr2	34607355	34609354	1
896	chr2	62080779	62082778	1
897	chr2	73439850	73441849	1
898	chr2	84516306	84518305	1
899	chr2	99223542	99225541	1
900	chr2	108529904	108531903	1
901	chr2	120435243	120437242	1
902	chr2	133051451	133053450	1
903	chr2	154302898	154304897	1
904	chr2	200715397	200717396	1
905	chr2	203858417	203860416	1
906	chr2	219133615	219135614	1
907	chr2	234543600	234545599	1
908	chr2	239847466	239849465	1
909	chr19	10396143	10398142	1
910	chr19	19313734	19315733	1
911	chr19	23013503	23015502	1
912	chr19	28886836	28888835	1
913	chr19	14888854	14890853	1
914	chr19	33368828	33370827	1
915	chr19	50168633	50170632	1
916	chr18	65183718	65185717	1
917	chr18	56471000	56472999	1
918	chr17	7515764	7517763	1
919	chr17	7515882	7517881	1
920	chr17	27229590	27231589	1
921	chr17	27949426	27951425	1
922	chr17	61547465	61549464	1
923	chr17	62074211	62076210	1
924	chr16	30886145	30888144	1
925	chr16	86228287	86230286	1
926	chr16	5255589	5257588	1
927	chr16	15015159	15017158	1
928	chr16	48504545	48506544	1
929	chr15	40615917	40617916	1
930	chr15	44117661	44119660	1
931	chr15	45003015	45005014	1
932	chr15	45002175	45004174	1
933	chr15	65316926	65318925	1
934	chr15	65592457	65594456	1
935	chr15	97093111	97095110	1
936	chr15	65202601	65204600	1
937	chr15	75117388	75119387	1
938	chr15	76194700	76196699	1
939	chr14	102828754	102830753	1
940	chr14	102827800	102829799	1
941	chr14	42880276	42882275	1
942	chr14	45552681	45554680	1
943	chr14	45551802	45553801	1
944	chr14	49287063	49289062	1
945	chr14	50086904	50088903	1
946	chr14	74100145	74102144	1
947	chr14	90356632	90358631	1
948	chr13	113662485	113664484	1
949	chr13	107076621	107078620	1
950	chr12	31900675	31902674	1
951	chr12	100377933	100379932	1
952	chr12	105352023	105354022	1
953	chr12	123846915	123848914	1
954	chr12	19926885	19928884	1
955	chr12	50255456	50257455	1
956	chr12	58026639	58028638	1
957	chr12	80327181	80329180	1
958	chr12	130701203	130703202	1
959	chr11	30445599	30447598	1
960	chr11	57344054	57346053	1
961	chr11	62527516	62529515	1
962	chr11	69973903	69975902	1
963	chr11	73471683	73473682	1
964	chr11	116646093	116648092	1
965	chr10	69632590	69634589	1
966	chr10	85899839	85901838	1
967	chr10	92752877	92754876	1
968	chr10	119805615	119807614	1
969	chr10	119804290	119806289	1
970	chr1	29556955	29558954	1
971	chr1	67881397	67883396	1
972	chr1	94312207	94314206	1
973	chr1	108742972	108744971	1
974	chr1	108741048	108743047	1
975	chr1	117664710	117666709	1
976	chr1	17731756	17733755	1
977	chr1	35219148	35221147	1
978	chr1	181159786	181161785	1
979	chr1	193026046	193028045	1
980	chr1	193027052	193029051	1
981	chr1	203443456	203445455	1
982	chr1	234162474	234164473	1
